Date,VN30F1M,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,MBB,MSN,MWG,PLX,POW,SAB,SHB,SSB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VJC,VNM,VPB,VRE
2024-08-19,1298.0,24.05,71.41,39.59,43.48,32.65,129.6,76.9,34.43,22.5,25.85,20.91,77.8,69.0,50.4,13.5,55.79,9.55,19.01,25.29,29.65,21.9,14.58,59.4,38.6,18.38,41.15,105.0,72.88,18.45,18.3
2024-08-20,1302.0,24.1,71.41,40.62,43.48,33.2,130.59,76.9,34.78,22.33,25.8,21.09,77.6,69.5,49.45,13.5,55.98,9.59,19.01,25.49,29.65,21.85,14.63,60.74,39.4,18.29,41.7,105.4,72.49,18.6,18.75
2024-08-21,1312.4,24.4,70.92,41.82,43.68,34.2,132.57,77.35,34.93,22.58,26.15,21.52,77.5,69.8,48.8,13.75,55.4,9.64,19.06,25.8,29.95,22.0,14.92,62.07,39.75,18.25,41.85,104.9,72.2,18.75,18.9
2024-08-22,1314.2,24.4,70.92,41.57,43.77,34.6,132.87,76.9,34.48,22.58,25.75,21.22,78.0,70.0,49.0,13.6,55.01,9.59,19.98,25.84,29.9,22.35,15.0,61.81,39.8,18.4,41.55,104.5,71.15,18.75,19.7
2024-08-23,1315.3,24.45,71.31,41.74,45.24,34.95,132.18,77.08,35.12,22.58,26.05,21.35,77.9,70.0,49.0,13.55,54.92,9.59,20.0,26.23,29.95,22.4,14.92,61.81,39.75,18.4,41.55,104.5,71.82,18.75,19.5
2024-08-26,1317.0,24.45,69.84,41.49,44.75,34.6,130.59,76.62,34.73,22.58,26.0,21.26,76.2,69.8,48.55,13.4,54.72,9.55,19.85,26.5,29.75,22.5,14.83,61.54,40.5,18.35,42.15,104.5,70.38,19.0,19.85
2024-08-27,1321.8,24.45,69.15,40.99,44.56,34.85,131.58,75.99,34.63,22.58,25.75,21.22,76.8,69.8,49.1,13.45,55.01,9.55,19.4,26.07,29.6,22.65,14.79,61.2,41.4,18.3,45.1,104.0,70.48,19.0,20.05
2024-08-28,1322.1,24.5,68.46,40.99,44.16,34.9,132.38,76.26,35.32,22.54,25.7,21.43,77.1,69.4,49.4,13.65,55.4,9.55,19.25,26.58,29.55,23.0,14.79,60.94,40.9,18.3,44.4,103.8,70.86,18.95,19.5
2024-08-29,1326.8,24.65,70.43,40.74,44.31,35.0,132.77,75.9,34.97,22.79,25.6,21.61,76.9,69.1,48.8,13.55,55.4,9.5,19.15,26.5,30.45,23.0,14.88,61.2,41.5,18.3,44.2,104.7,70.48,18.95,19.25
2024-08-30,1332.7,24.8,70.92,40.41,44.46,35.05,133.87,75.81,35.02,23.08,25.5,21.61,76.5,69.8,48.6,13.45,55.5,9.5,19.2,26.31,30.55,23.35,14.92,61.34,41.5,18.35,44.2,105.3,70.86,18.95,19.2
2024-09-04,1314.0,24.65,70.92,40.45,43.68,35.3,132.08,76.35,34.38,22.58,25.25,21.22,75.3,69.1,47.0,13.2,55.21,9.37,18.5,25.88,30.1,23.0,14.71,60.87,42.5,18.2,44.0,104.3,71.25,18.5,19.7
2024-09-05,1307.7,24.5,70.82,40.25,43.68,35.0,129.69,75.81,33.59,22.46,25.05,20.83,74.1,67.9,46.05,13.05,55.01,9.37,18.5,25.84,29.6,22.8,14.67,60.27,43.75,18.15,45.05,103.8,71.63,18.3,19.7
2024-09-06,1309.0,24.6,70.92,40.74,43.77,35.5,131.18,76.53,34.18,22.29,25.4,20.87,76.0,68.0,46.95,13.1,54.72,9.32,18.0,26.07,29.9,22.8,14.75,60.33,43.9,18.1,44.65,103.8,72.3,18.45,20.1
2024-09-09,1307.7,24.45,70.13,40.54,42.99,35.45,130.39,77.08,34.18,22.08,25.6,20.83,75.4,67.5,46.45,13.05,54.24,9.32,18.1,25.68,29.5,22.65,14.67,60.33,43.0,17.9,43.7,103.0,71.72,18.35,20.1
2024-09-10,1294.1,24.25,70.43,40.08,42.31,34.95,129.1,76.53,33.79,21.92,25.15,20.65,75.2,67.8,46.4,13.0,53.37,9.28,17.0,25.29,29.2,22.25,14.83,59.53,42.8,17.9,43.0,104.2,71.82,18.15,19.2
2024-09-11,1293.0,24.15,70.33,39.92,42.11,34.95,129.69,76.08,33.79,21.96,25.35,20.78,75.1,67.8,45.8,12.85,53.47,9.28,16.0,25.37,29.6,22.1,14.88,59.13,43.0,17.85,43.0,105.0,71.53,18.25,19.1
2024-09-12,1297.5,24.45,70.33,39.96,41.87,35.0,131.38,76.08,34.23,21.83,25.1,20.87,75.1,67.5,45.4,12.9,53.47,9.32,15.05,25.18,29.7,22.3,15.13,59.87,43.1,18.15,42.9,105.3,71.63,18.5,19.0
2024-09-13,1294.1,24.4,69.84,39.83,41.77,34.9,132.08,74.3,34.28,22.0,25.0,20.78,74.2,67.2,45.8,12.8,54.15,9.28,15.25,25.22,29.8,22.2,15.13,60.13,43.0,18.0,42.9,104.8,69.9,18.45,19.3
2024-09-16,1282.0,24.15,69.25,39.46,41.72,34.65,130.19,72.6,34.58,21.83,24.85,20.78,72.9,66.1,45.0,12.3,53.86,9.23,15.25,25.06,29.55,22.2,15.0,59.46,41.75,18.0,42.05,104.0,68.94,18.35,18.9
2024-09-17,1305.8,24.5,70.33,40.25,41.87,34.95,131.98,72.7,35.27,22.17,25.25,21.09,74.5,66.8,45.0,12.55,54.53,9.37,15.45,25.53,29.85,22.75,15.13,60.54,44.0,18.15,42.9,105.0,70.38,18.65,19.4
2024-09-18,1311.9,24.65,70.33,40.54,41.87,35.7,133.67,73.1,35.22,22.25,25.1,21.22,74.4,68.2,45.0,12.75,54.15,9.32,15.6,26.07,30.25,23.0,15.21,60.87,43.9,18.25,42.65,105.1,70.29,18.65,19.15
2024-09-19,1316.9,24.8,70.82,40.7,41.92,36.0,134.26,73.4,35.37,22.38,25.25,21.22,74.4,68.2,45.35,12.55,54.53,9.32,16.65,26.23,30.5,23.2,15.21,61.2,44.15,18.3,42.9,105.1,70.29,18.75,19.45
2024-09-20,1330.0,25.65,70.23,40.54,42.11,36.0,134.36,73.1,35.27,22.54,25.65,21.52,74.7,68.0,46.0,12.55,55.4,9.41,16.55,26.23,30.85,23.55,15.08,60.6,43.75,18.45,42.3,105.2,69.71,18.95,19.5
2024-09-23,1325.5,25.65,70.43,40.25,42.8,35.9,133.07,73.0,35.22,22.5,25.7,21.57,74.4,67.3,45.25,12.5,55.4,9.32,15.95,26.6,30.8,23.35,15.25,60.8,43.65,18.5,42.35,105.0,69.9,19.0,19.0
2024-09-24,1335.0,25.8,70.92,40.7,42.65,36.05,133.57,73.7,35.82,22.5,25.85,21.96,74.8,68.1,45.2,12.6,55.5,9.41,16.5,26.6,31.85,23.55,15.4,61.0,44.25,19.1,42.55,105.1,69.75,19.2,19.05
2024-09-25,1344.0,26.2,71.41,41.32,42.36,36.0,133.87,73.8,35.67,22.71,26.2,22.39,75.5,68.7,45.4,13.05,55.4,9.5,16.65,27.45,32.7,23.8,15.6,62.07,44.15,19.45,42.6,104.6,69.06,19.45,19.1
2024-09-26,1356.4,26.0,70.92,41.32,42.31,36.4,133.37,74.0,36.06,23.58,26.05,22.35,76.1,68.3,45.6,13.05,56.08,9.68,17.0,27.5,32.75,24.1,16.65,61.87,44.4,19.4,42.6,105.1,70.15,19.6,19.2
2024-09-27,1355.5,25.9,70.23,41.4,42.31,37.0,133.27,73.5,35.67,23.58,26.05,22.35,75.9,67.5,44.95,13.05,56.46,9.91,17.0,27.6,33.6,24.2,16.9,61.87,43.4,19.35,42.5,105.1,70.45,19.75,19.4
2024-09-30,1357.0,25.75,69.15,41.07,41.87,36.95,133.57,73.2,35.42,23.5,26.35,22.35,75.7,68.1,44.5,13.1,55.79,9.91,17.05,27.9,33.35,24.2,17.2,61.54,42.8,19.3,42.0,105.0,69.56,20.1,19.1
2024-10-01,1360.0,25.75,69.25,41.07,42.41,36.5,134.96,73.0,35.67,23.33,26.75,22.3,76.6,67.8,44.5,13.2,55.79,9.95,17.45,27.8,33.5,24.65,17.1,61.54,43.45,19.8,42.3,105.3,69.56,19.9,19.4
2024-10-02,1357.1,25.8,68.46,41.16,42.21,36.0,134.46,72.9,35.82,22.96,26.3,22.35,76.0,67.4,44.95,13.15,54.92,9.82,17.55,27.6,33.55,24.9,17.5,62.01,43.4,19.55,42.05,105.0,69.56,19.7,19.15
2024-10-03,1349.0,25.7,68.06,40.91,41.92,36.2,133.07,72.5,35.22,23.04,26.2,22.17,76.0,66.3,44.4,12.8,54.82,9.86,17.8,27.55,33.75,24.35,17.5,61.94,41.6,19.25,41.35,105.5,69.75,20.0,18.65
2024-10-04,1343.0,25.4,66.88,40.66,41.87,35.6,133.17,73.3,34.58,22.75,26.2,21.83,75.6,66.4,45.1,12.95,54.63,9.77,17.5,27.3,33.1,24.05,17.25,61.74,41.5,19.25,41.0,105.3,67.97,20.0,18.3
2024-10-07,1340.0,25.45,67.37,40.54,41.97,35.8,133.17,72.9,34.48,22.38,26.4,21.91,74.8,66.3,44.95,12.75,54.72,9.77,17.1,27.6,33.8,24.15,17.5,61.54,41.2,19.2,40.85,105.0,66.58,20.0,18.25
2024-10-08,1341.7,25.5,67.67,40.41,41.97,35.75,132.87,72.6,34.73,22.67,26.95,21.91,75.2,65.2,44.65,12.8,54.34,9.68,17.1,27.4,33.7,24.4,17.55,61.2,41.6,19.2,40.9,104.8,67.67,20.1,18.35
2024-10-09,1358.3,26.25,67.37,40.87,42.26,36.1,134.46,72.7,35.32,22.5,27.5,22.26,77.0,64.2,44.4,12.95,54.43,9.73,17.5,27.3,34.15,24.65,17.6,60.87,42.5,19.2,41.6,105.6,67.27,20.25,18.5
2024-10-10,1366.2,26.2,67.28,41.12,42.89,36.15,140.72,73.3,35.32,22.88,27.25,22.17,80.0,65.0,44.5,12.9,55.69,9.68,17.5,27.55,33.6,24.55,17.45,61.47,42.15,19.1,41.4,106.0,67.17,20.55,18.45
2024-10-11,1366.6,26.1,67.28,40.83,43.09,36.25,138.63,73.2,35.17,22.79,27.3,22.22,81.1,64.5,44.7,12.6,55.5,9.73,17.6,27.45,33.8,24.45,17.5,61.2,43.6,19.1,41.8,108.9,67.17,20.7,19.0
2024-10-14,1359.0,25.95,67.28,40.83,42.99,36.05,136.65,72.9,35.97,22.5,27.05,22.48,80.3,63.6,44.45,12.8,55.21,9.73,17.4,27.65,33.9,24.35,17.45,61.14,45.35,19.05,42.15,107.3,66.68,20.65,19.15
2024-10-15,1358.0,25.85,66.78,41.32,42.7,36.15,136.05,72.7,35.42,22.63,27.15,22.3,80.8,64.4,42.85,12.6,55.11,9.73,17.4,27.25,33.7,24.25,17.45,61.14,44.65,19.2,41.65,105.9,66.28,20.85,18.8
2024-10-16,1354.6,25.75,66.78,41.2,42.8,36.3,135.36,72.0,35.77,22.54,27.1,22.17,80.4,65.5,41.85,12.6,55.79,9.68,16.7,27.1,33.6,24.2,17.5,61.2,45.0,19.15,41.5,105.8,66.98,20.85,18.7
2024-10-17,1358.3,26.15,66.49,41.57,42.99,36.55,136.05,71.5,35.67,22.17,27.25,22.52,81.0,65.8,42.25,12.55,55.3,9.73,16.75,27.45,34.6,24.35,17.9,61.67,45.1,19.35,41.55,105.3,67.08,20.9,18.75
2024-10-18,1365.9,26.1,66.49,41.57,42.99,36.25,136.05,71.7,35.52,22.5,26.95,22.39,80.4,65.7,42.35,12.5,55.4,9.77,16.7,27.35,35.55,24.45,17.8,61.81,45.25,19.5,41.8,106.5,66.88,20.55,18.75
2024-10-21,1363.9,25.8,65.5,41.03,42.75,35.5,134.56,71.7,34.88,22.46,26.75,22.22,80.2,65.8,41.6,12.45,54.63,9.73,16.7,26.9,35.25,24.15,17.5,61.54,47.8,19.2,42.25,105.6,66.78,20.65,19.1
2024-10-22,1352.2,25.4,64.03,40.29,42.21,35.0,132.18,71.2,33.44,22.5,26.65,21.96,78.9,66.3,41.8,12.2,54.05,9.64,16.7,26.7,35.0,24.2,17.3,61.14,48.25,18.75,42.2,104.2,66.78,20.6,18.6
2024-10-23,1354.0,25.4,64.62,40.0,42.31,35.05,133.27,70.9,33.19,22.46,26.45,21.96,79.4,65.7,42.3,12.25,54.05,9.59,16.65,26.9,35.8,24.2,17.65,61.2,47.0,18.7,43.2,104.4,66.78,20.45,18.65
2024-10-24,1338.0,25.0,64.81,39.67,42.45,34.85,133.37,71.0,32.6,22.42,26.45,21.48,78.5,65.4,41.75,12.1,53.95,9.5,16.65,26.8,33.4,23.65,17.05,61.34,43.85,18.5,42.05,104.2,67.87,20.0,18.15
2024-10-25,1327.2,24.9,64.62,39.26,42.36,34.6,133.07,70.9,31.95,22.42,26.45,21.43,77.2,65.5,41.55,11.9,53.57,9.37,16.65,26.7,33.45,23.5,17.05,61.4,43.85,18.25,41.55,104.2,67.47,20.1,18.15
2024-10-28,1332.0,25.15,64.42,39.26,42.21,34.7,133.97,70.7,32.2,22.21,26.75,21.57,77.9,65.5,42.0,11.95,53.57,9.41,16.65,26.8,33.75,23.65,17.2,61.54,42.7,18.25,41.45,103.6,66.68,20.1,18.1
2024-10-29,1339.4,25.2,65.8,39.3,42.26,34.95,134.46,70.8,32.65,22.75,27.05,21.74,78.0,66.5,41.9,12.05,53.47,9.46,16.6,26.7,34.05,23.75,17.1,61.54,42.75,18.75,41.35,103.9,66.48,20.25,18.15
2024-10-30,1342.0,25.1,65.4,39.42,41.97,34.75,134.96,70.6,32.4,22.67,27.0,21.74,78.1,66.0,41.4,12.05,53.28,9.46,16.5,26.35,34.8,24.0,17.25,61.34,41.15,19.0,41.0,103.9,65.79,20.25,18.2
2024-10-31,1343.5,25.4,66.09,39.46,42.01,35.7,134.96,70.5,32.6,22.42,26.9,21.78,76.6,66.5,41.1,11.95,53.28,9.55,16.55,26.6,35.2,23.9,17.3,62.61,41.5,18.95,41.55,105.0,65.59,20.45,17.85
2024-11-01,1330.4,24.9,65.7,39.46,42.6,35.6,133.67,70.2,32.0,22.13,26.55,21.39,74.5,66.0,40.6,11.6,53.37,9.5,16.95,26.2,35.0,23.7,17.05,62.54,41.5,18.85,41.2,104.7,65.29,20.15,17.75
2024-11-04,1318.5,24.75,65.8,39.42,42.8,35.7,131.88,69.9,31.26,21.71,26.3,21.26,73.2,65.1,39.9,11.45,53.57,9.41,16.7,26.25,34.9,23.45,16.55,61.87,41.5,18.5,41.2,104.0,65.09,19.7,17.7
2024-11-05,1319.0,24.75,65.8,39.17,42.99,35.05,131.68,69.6,31.8,21.71,26.5,21.26,73.1,65.6,40.05,11.55,53.57,9.5,16.75,26.15,34.85,23.45,16.55,61.94,41.5,18.5,41.3,103.5,64.99,19.7,17.75
2024-11-06,1341.0,25.1,67.4,39.71,43.14,35.9,133.67,70.1,33.44,22.0,26.95,21.61,74.2,65.6,40.15,11.8,53.86,9.59,16.9,26.45,35.5,23.9,16.95,62.14,41.55,18.6,41.8,104.9,65.29,19.85,18.05
2024-11-07,1334.7,25.1,67.4,39.34,42.89,35.6,134.16,70.1,33.04,21.88,26.95,21.57,73.3,65.4,40.3,11.7,53.66,9.55,16.85,26.35,35.6,23.85,16.8,62.34,41.4,18.5,41.7,104.3,65.39,19.7,18.05
2024-11-08,1324.0,24.9,66.6,39.17,44.12,35.0,134.86,70.0,32.6,21.88,27.0,21.35,72.3,65.0,40.05,11.7,53.28,9.5,16.75,26.1,35.5,23.6,16.65,61.67,40.0,18.3,41.05,104.6,65.19,19.5,17.95
2024-11-11,1320.1,24.85,67.5,38.43,44.7,34.95,137.34,70.1,33.09,21.29,27.7,21.13,73.5,63.0,39.25,11.7,53.37,9.46,16.7,25.7,33.8,23.2,16.2,61.54,40.6,18.2,40.8,104.5,64.69,19.2,18.0
2024-11-12,1310.0,24.85,67.8,38.26,44.16,34.5,135.85,69.8,32.6,21.5,27.5,20.96,72.5,60.8,39.4,11.7,54.63,9.41,16.65,25.7,33.55,23.05,16.1,61.47,40.3,18.35,40.55,104.5,64.4,19.1,18.0
2024-11-13,1307.3,24.9,67.9,38.14,44.16,34.35,136.85,69.5,32.25,21.38,27.05,21.0,73.0,61.9,38.9,11.7,54.82,9.41,16.7,25.45,33.4,23.15,16.15,61.87,40.3,18.3,40.6,103.6,64.5,19.35,18.1
2024-11-14,1292.9,24.55,68.6,37.6,43.33,33.6,135.06,69.0,31.5,21.04,26.3,20.7,71.4,61.3,38.95,11.5,54.15,9.32,16.75,24.7,32.5,22.8,15.75,61.54,40.35,18.2,40.7,103.3,64.5,19.0,18.1
2024-11-15,1275.6,24.4,68.0,36.94,43.38,33.1,132.97,68.6,31.0,20.58,25.9,20.43,70.6,59.9,38.4,11.25,53.57,9.19,16.8,23.95,32.4,22.45,15.6,61.34,40.25,18.15,40.55,103.3,63.21,18.7,18.2
2024-11-18,1273.2,24.5,67.0,36.74,42.8,33.3,133.07,69.0,31.15,20.46,25.8,20.35,70.3,58.9,37.7,11.3,53.57,9.19,16.85,24.3,32.6,22.45,16.0,60.87,40.8,18.2,40.4,101.7,62.71,18.7,18.1
2024-11-19,1262.3,24.3,64.0,36.86,43.5,33.35,129.1,67.9,30.4,20.54,25.45,20.13,70.0,57.5,38.3,11.2,53.08,9.1,16.9,23.85,31.95,22.4,15.8,60.2,42.2,18.05,40.35,101.7,62.51,18.5,17.9
2024-11-20,1270.0,24.5,65.7,37.19,43.6,34.0,131.48,67.6,30.8,20.54,25.6,20.48,70.3,56.8,38.6,11.35,53.57,9.19,16.9,24.3,32.4,22.85,16.05,60.4,43.3,18.15,40.35,102.0,63.11,18.7,17.9
2024-11-21,1281.3,24.85,65.5,37.48,44.2,35.0,132.08,68.2,31.2,20.67,25.85,20.87,71.3,58.7,39.05,11.45,53.37,9.23,16.9,24.6,33.05,23.2,16.25,60.54,43.3,18.3,40.35,101.7,63.4,19.2,18.2
2024-11-22,1298.0,24.95,65.8,37.77,44.2,35.0,132.97,69.2,30.9,20.58,26.1,20.87,71.0,59.0,39.15,11.4,53.47,9.23,16.9,24.35,32.65,23.5,16.1,60.6,41.6,18.2,40.45,101.7,63.8,19.05,18.1
2024-11-25,1298.4,24.9,65.7,37.64,44.25,35.1,132.97,69.3,30.9,20.58,26.3,20.83,72.2,59.0,39.4,12.15,53.57,9.28,16.85,24.5,32.85,23.5,16.15,61.07,42.7,18.5,41.0,102.8,63.8,19.05,18.25
2024-11-26,1307.0,25.0,66.1,38.22,44.25,35.3,134.26,69.6,31.3,20.88,26.35,20.96,72.7,60.0,39.25,12.35,54.15,9.32,16.9,24.6,33.2,23.55,16.15,61.81,42.4,18.55,41.05,103.2,64.3,19.05,18.3
2024-11-27,1307.8,25.05,66.1,38.31,44.45,35.15,137.94,69.3,31.25,20.96,26.3,20.96,72.7,60.2,39.1,12.55,54.15,9.28,16.95,24.3,33.2,23.5,16.15,62.01,41.9,18.5,40.75,102.4,64.1,19.05,18.1
2024-11-28,1305.5,25.15,66.2,38.1,44.4,35.4,138.43,69.3,31.35,21.08,26.4,20.87,72.4,60.0,40.0,12.45,53.57,9.23,17.0,24.3,33.15,23.6,16.25,61.94,41.1,18.9,40.7,102.2,64.0,19.05,18.0
2024-11-29,1318.0,25.2,66.5,38.64,47.5,35.75,143.3,69.6,31.3,21.13,26.75,21.0,73.2,60.5,40.0,12.4,54.15,9.28,17.0,24.55,33.3,23.6,16.2,62.41,40.8,19.0,40.5,102.4,64.1,19.15,17.9
2024-12-02,1313.5,25.15,66.5,38.43,49.0,35.85,142.2,69.2,31.45,21.17,26.9,21.0,72.6,60.4,39.75,12.4,54.24,9.28,16.95,24.45,33.1,23.65,16.1,63.01,40.75,18.85,40.35,102.3,64.0,19.2,17.85
2024-12-03,1314.0,25.0,66.4,38.06,52.1,35.9,145.0,68.7,30.9,21.71,27.0,20.83,72.7,59.8,40.0,12.65,54.24,9.28,17.0,24.3,32.6,23.65,16.0,62.21,40.9,18.8,40.4,101.5,63.4,19.2,17.7
2024-12-04,1303.0,25.05,65.2,37.31,52.0,35.3,143.5,68.6,30.35,21.58,26.7,20.74,72.1,58.1,40.3,12.3,55.4,9.19,16.95,24.05,32.4,23.45,15.8,62.54,40.1,18.85,40.0,101.4,62.81,19.0,17.3
2024-12-05,1345.0,25.7,68.0,38.02,51.9,36.4,148.5,68.9,31.35,22.25,27.85,21.35,73.7,61.0,40.6,12.5,55.5,9.46,17.2,25.7,33.95,24.2,16.45,62.88,41.4,19.35,40.85,103.0,63.8,19.5,17.85
2024-12-06,1342.0,25.65,67.3,38.51,52.0,36.25,149.5,69.2,32.05,22.38,27.6,21.17,73.4,61.1,40.45,12.45,55.69,9.32,17.25,26.35,33.8,24.15,16.25,63.01,41.5,19.25,41.85,102.8,63.6,19.35,17.7
2024-12-09,1339.9,25.5,67.9,38.6,51.7,36.45,147.0,69.3,32.1,22.5,27.65,21.22,73.2,61.1,40.15,12.5,55.5,9.32,17.3,26.2,34.0,24.15,16.4,63.75,41.45,19.3,41.85,102.7,63.6,19.4,17.7
2024-12-10,1343.0,25.35,68.0,38.64,52.6,36.35,149.5,69.0,31.75,23.33,27.9,21.09,72.7,60.8,40.3,12.65,56.08,9.32,17.35,26.25,33.5,24.05,16.35,63.21,40.95,19.3,41.2,102.6,63.4,19.25,17.55
2024-12-11,1338.6,25.4,67.0,38.51,52.2,36.35,150.5,68.7,31.45,23.6,27.75,21.13,72.7,60.0,39.9,12.4,55.59,9.55,17.35,26.15,33.65,24.15,16.3,62.41,40.85,19.15,41.3,102.9,63.7,19.25,17.35
2024-12-12,1339.5,25.3,67.5,38.51,52.9,36.3,150.2,68.5,31.65,23.9,27.5,21.13,72.1,60.0,39.4,12.3,55.5,9.46,17.4,26.0,33.8,24.25,16.35,62.54,40.75,19.1,40.9,102.9,64.1,19.3,17.3
2024-12-13,1335.0,25.15,67.7,38.35,53.2,36.35,149.5,68.4,31.4,23.7,27.2,21.09,71.1,61.0,38.7,12.25,55.4,9.37,17.35,25.8,34.0,24.35,16.25,62.27,40.65,19.25,40.8,102.4,63.7,19.15,17.35
2024-12-16,1335.0,25.15,68.0,38.64,52.3,36.25,149.9,68.1,31.2,23.75,27.0,20.96,71.1,61.0,38.7,12.4,55.3,9.37,17.3,26.1,34.1,24.3,16.2,62.27,40.95,19.3,40.7,102.0,64.5,19.1,17.3
2024-12-17,1331.0,25.2,67.8,38.51,52.1,36.25,148.0,68.0,31.1,23.8,27.0,21.0,71.0,60.3,38.9,12.35,55.3,9.32,17.3,26.0,34.1,24.2,16.2,62.21,41.3,19.2,40.55,101.6,64.1,18.95,17.15
2024-12-18,1331.0,25.15,67.8,38.72,52.2,36.25,148.7,68.5,31.35,23.8,27.35,21.04,71.4,60.2,39.3,12.6,55.4,9.32,17.25,26.2,34.2,24.2,16.25,62.27,40.9,19.15,40.6,100.7,64.2,19.0,17.1
2024-12-19,1312.3,24.8,66.5,38.39,52.4,36.2,148.1,68.5,30.9,23.5,26.85,20.74,70.4,59.8,39.4,12.4,54.92,9.19,16.5,26.2,33.9,23.75,16.0,61.81,40.2,18.9,40.3,100.0,63.4,18.8,17.05
2024-12-20,1321.2,24.8,67.7,38.39,51.2,36.15,149.5,68.6,30.9,23.4,26.7,20.87,70.3,60.6,39.0,12.2,54.53,9.14,16.7,26.25,33.85,23.8,15.9,61.87,40.35,18.95,40.5,99.2,64.5,18.9,17.05
2024-12-23,1328.0,24.9,67.9,38.6,53.1,36.25,149.8,68.5,30.85,23.4,27.0,20.91,70.3,61.0,38.75,12.1,55.21,9.23,16.95,25.85,34.5,23.9,16.05,61.81,40.6,18.95,40.6,100.6,63.9,18.95,17.05
2024-12-24,1328.0,25.0,67.9,38.1,52.8,36.2,150.4,68.2,30.7,23.4,26.7,20.78,70.2,61.3,38.45,12.05,55.21,9.23,17.05,25.95,34.7,24.0,16.05,61.61,40.35,19.05,40.6,101.0,63.8,18.95,17.05
2024-12-25,1350.1,25.45,69.3,38.65,53.6,38.2,150.8,68.4,31.1,23.9,27.15,21.26,70.7,62.2,38.6,12.15,55.4,9.28,17.25,26.55,36.25,24.45,16.4,61.81,40.6,19.2,40.65,102.0,63.9,19.2,17.3
2024-12-26,1350.7,25.55,69.7,39.0,52.6,38.2,149.8,68.5,30.9,24.15,27.0,21.65,70.5,61.5,38.45,12.15,55.7,9.28,16.9,26.35,37.1,24.35,16.55,61.61,40.65,19.75,40.65,101.5,63.8,19.25,17.15
2024-12-27,1348.5,25.55,69.8,39.15,52.3,38.8,149.6,68.5,30.7,24.95,26.85,21.78,70.4,61.4,38.5,12.0,55.8,9.28,16.9,26.6,37.4,24.6,16.75,61.67,40.35,20.05,40.55,101.2,63.8,19.25,17.15
2024-12-30,1345.2,25.4,69.8,38.25,52.0,38.9,150.5,68.2,30.55,26.65,26.75,21.57,70.1,61.0,38.2,12.15,56.1,9.23,16.7,26.45,37.85,24.4,16.65,61.54,40.3,19.75,40.55,100.1,63.3,19.25,17.15
2024-12-31,1345.5,25.8,70.9,37.55,50.7,37.8,152.5,68.1,30.35,25.5,26.65,21.83,70.0,61.0,37.5,12.0,55.5,9.23,16.75,26.05,36.9,24.65,16.65,61.0,40.0,19.7,40.55,100.0,63.4,19.2,17.15
